srclang,trglang,srcIndex,documentId,segmentId,judgeId,system1Number,system1Id,system2Number,system2Id,system3Number,system3Id,system4Number,system4Id,system5Number,system5Id,system1rank,system2rank,system3rank,system4rank,system5rank
Czech,English,2946,cs-en.test,2946,A18KPQKAC1S9LU,20,cu-bojar,74,onlineA,85,uk-dan-moses,75,onlineB,72,jhu-heiro,1,5,1,4,1
Czech,English,1651,cs-en.test,1651,A3L1TNHRLMPUVO,20,cu-bojar,84,uedin-wmt12,85,uk-dan-moses,75,onlineB,72,jhu-heiro,1,3,2,2,4
Czech,English,1652,cs-en.test,1652,A3L1TNHRLMPUVO,85,uk-dan-moses,20,cu-bojar,75,onlineB,74,onlineA,84,uedin-wmt12,2,1,1,1,2
Czech,English,1653,cs-en.test,1653,A3L1TNHRLMPUVO,20,cu-bojar,74,onlineA,85,uk-dan-moses,75,onlineB,84,uedin-wmt12,1,2,4,3,1
Czech,English,2347,cs-en.test,2347,A343IJF93W3RYY,74,onlineA,20,cu-bojar,72,jhu-heiro,85,uk-dan-moses,84,uedin-wmt12,3,2,3,4,2
Czech,English,2348,cs-en.test,2348,A343IJF93W3RYY,74,onlineA,20,cu-bojar,84,uedin-wmt12,72,jhu-heiro,85,uk-dan-moses,1,2,1,5,4
Czech,English,2349,cs-en.test,2349,A343IJF93W3RYY,85,uk-dan-moses,72,jhu-heiro,84,uedin-wmt12,74,onlineA,20,cu-bojar,3,2,3,4,4
Czech,English,2935,cs-en.test,2935,A18KPQKAC1S9LU,84,uedin-wmt12,75,onlineB,74,onlineA,20,cu-bojar,85,uk-dan-moses,1,1,4,2,5
Czech,English,2936,cs-en.test,2936,A18KPQKAC1S9LU,20,cu-bojar,74,onlineA,72,jhu-heiro,75,onlineB,84,uedin-wmt12,2,4,3,1,4
Czech,English,2937,cs-en.test,2937,A18KPQKAC1S9LU,74,onlineA,20,cu-bojar,84,uedin-wmt12,72,jhu-heiro,85,uk-dan-moses,3,1,4,2,2
Czech,English,2476,cs-en.test,2476,A3L1TNHRLMPUVO,74,onlineA,72,jhu-heiro,85,uk-dan-moses,20,cu-bojar,84,uedin-wmt12,2,4,3,1,4
Czech,English,2477,cs-en.test,2477,A3L1TNHRLMPUVO,75,onlineB,72,jhu-heiro,74,onlineA,84,uedin-wmt12,20,cu-bojar,2,1,2,1,3
Czech,English,2478,cs-en.test,2478,A3L1TNHRLMPUVO,84,uedin-wmt12,74,onlineA,72,jhu-heiro,20,cu-bojar,85,uk-dan-moses,2,1,2,1,1
Czech,English,865,cs-en.test,865,A343IJF93W3RYY,74,onlineA,20,cu-bojar,72,jhu-heiro,84,uedin-wmt12,85,uk-dan-moses,4,3,4,3,4
Czech,English,866,cs-en.test,866,A343IJF93W3RYY,74,onlineA,84,uedin-wmt12,72,jhu-heiro,85,uk-dan-moses,75,onlineB,3,3,4,1,2
Czech,English,867,cs-en.test,867,A343IJF93W3RYY,72,jhu-heiro,75,onlineB,85,uk-dan-moses,84,uedin-wmt12,20,cu-bojar,4,3,5,4,4
Czech,English,2494,cs-en.test,2494,A343IJF93W3RYY,85,uk-dan-moses,20,cu-bojar,74,onlineA,84,uedin-wmt12,72,jhu-heiro,4,3,3,5,3
Czech,English,2495,cs-en.test,2495,A343IJF93W3RYY,20,cu-bojar,72,jhu-heiro,74,onlineA,85,uk-dan-moses,84,uedin-wmt12,2,4,2,3,3
Czech,English,2496,cs-en.test,2496,A343IJF93W3RYY,74,onlineA,20,cu-bojar,85,uk-dan-moses,84,uedin-wmt12,75,onlineB,4,3,4,2,4
Czech,English,1792,cs-en.test,1792,A18KPQKAC1S9LU,85,uk-dan-moses,72,jhu-heiro,84,uedin-wmt12,20,cu-bojar,75,onlineB,4,4,3,3,4
Czech,English,1793,cs-en.test,1793,A18KPQKAC1S9LU,72,jhu-heiro,85,uk-dan-moses,84,uedin-wmt12,20,cu-bojar,74,onlineA,3,2,2,4,4
Czech,English,1794,cs-en.test,1794,A18KPQKAC1S9LU,74,onlineA,85,uk-dan-moses,20,cu-bojar,72,jhu-heiro,75,onlineB,4,5,2,5,1
Czech,English,532,cs-en.test,532,A3B6GC09UL4S2A,75,onlineB,74,onlineA,72,jhu-heiro,84,uedin-wmt12,85,uk-dan-moses,4,4,5,5,5
Czech,English,533,cs-en.test,533,A3B6GC09UL4S2A,72,jhu-heiro,74,onlineA,85,uk-dan-moses,75,onlineB,20,cu-bojar,1,1,1,2,2
Czech,English,534,cs-en.test,534,A3B6GC09UL4S2A,72,jhu-heiro,85,uk-dan-moses,75,onlineB,84,uedin-wmt12,74,onlineA,1,4,2,4,3
Czech,English,625,cs-en.test,625,A1R20H2RQ1Y1EE,74,onlineA,20,cu-bojar,72,jhu-heiro,84,uedin-wmt12,75,onlineB,5,1,3,5,3
Czech,English,626,cs-en.test,626,A1R20H2RQ1Y1EE,20,cu-bojar,72,jhu-heiro,85,uk-dan-moses,74,onlineA,75,onlineB,2,4,5,1,2
Czech,English,627,cs-en.test,627,A1R20H2RQ1Y1EE,20,cu-bojar,75,onlineB,72,jhu-heiro,84,uedin-wmt12,74,onlineA,3,3,5,1,1
Czech,English,1789,cs-en.test,1789,A343IJF93W3RYY,74,onlineA,85,uk-dan-moses,84,uedin-wmt12,75,onlineB,20,cu-bojar,3,4,2,4,2
Czech,English,1790,cs-en.test,1790,A343IJF93W3RYY,84,uedin-wmt12,72,jhu-heiro,75,onlineB,85,uk-dan-moses,74,onlineA,4,4,2,5,4
Czech,English,1791,cs-en.test,1791,A343IJF93W3RYY,85,uk-dan-moses,72,jhu-heiro,74,onlineA,75,onlineB,20,cu-bojar,4,4,2,3,4
Czech,English,1927,cs-en.test,1927,A343IJF93W3RYY,20,cu-bojar,75,onlineB,74,onlineA,84,uedin-wmt12,85,uk-dan-moses,3,1,1,1,3
Czech,English,1928,cs-en.test,1928,A343IJF93W3RYY,74,onlineA,75,onlineB,85,uk-dan-moses,84,uedin-wmt12,20,cu-bojar,3,1,4,4,3
Czech,English,1929,cs-en.test,1929,A343IJF93W3RYY,84,uedin-wmt12,20,cu-bojar,72,jhu-heiro,85,uk-dan-moses,74,onlineA,2,3,3,3,4
Czech,English,589,cs-en.test,589,A3L1TNHRLMPUVO,85,uk-dan-moses,20,cu-bojar,72,jhu-heiro,74,onlineA,84,uedin-wmt12,1,4,2,2,3
Czech,English,590,cs-en.test,590,A3L1TNHRLMPUVO,75,onlineB,85,uk-dan-moses,74,onlineA,84,uedin-wmt12,72,jhu-heiro,3,1,3,1,2
Czech,English,591,cs-en.test,591,A3L1TNHRLMPUVO,85,uk-dan-moses,75,onlineB,74,onlineA,72,jhu-heiro,20,cu-bojar,1,1,2,2,2
Czech,English,1543,cs-en.test,1543,A343IJF93W3RYY,75,onlineB,72,jhu-heiro,20,cu-bojar,74,onlineA,84,uedin-wmt12,1,3,3,3,1
Czech,English,1544,cs-en.test,1544,A343IJF93W3RYY,84,uedin-wmt12,75,onlineB,74,onlineA,72,jhu-heiro,85,uk-dan-moses,2,2,3,4,4
Czech,English,1545,cs-en.test,1545,A343IJF93W3RYY,75,onlineB,72,jhu-heiro,85,uk-dan-moses,74,onlineA,20,cu-bojar,1,4,3,4,2
Czech,English,895,cs-en.test,895,A3B6GC09UL4S2A,75,onlineB,72,jhu-heiro,85,uk-dan-moses,74,onlineA,20,cu-bojar,3,5,4,4,4
Czech,English,896,cs-en.test,896,A3B6GC09UL4S2A,85,uk-dan-moses,75,onlineB,84,uedin-wmt12,74,onlineA,20,cu-bojar,2,4,4,4,5
Czech,English,897,cs-en.test,897,A3B6GC09UL4S2A,84,uedin-wmt12,74,onlineA,75,onlineB,20,cu-bojar,72,jhu-heiro,3,2,2,2,1
Czech,English,2200,cs-en.test,2200,A1R20H2RQ1Y1EE,20,cu-bojar,75,onlineB,84,uedin-wmt12,72,jhu-heiro,85,uk-dan-moses,5,1,2,4,4
Czech,English,2201,cs-en.test,2201,A1R20H2RQ1Y1EE,74,onlineA,20,cu-bojar,72,jhu-heiro,85,uk-dan-moses,75,onlineB,2,3,5,4,1
Czech,English,2202,cs-en.test,2202,A1R20H2RQ1Y1EE,85,uk-dan-moses,75,onlineB,84,uedin-wmt12,20,cu-bojar,72,jhu-heiro,4,3,3,1,5
Czech,English,1648,cs-en.test,1648,A343IJF93W3RYY,85,uk-dan-moses,72,jhu-heiro,75,onlineB,20,cu-bojar,74,onlineA,3,3,2,3,1
Czech,English,1649,cs-en.test,1649,A343IJF93W3RYY,84,uedin-wmt12,75,onlineB,85,uk-dan-moses,20,cu-bojar,74,onlineA,2,3,1,2,2
Czech,English,1650,cs-en.test,1650,A343IJF93W3RYY,85,uk-dan-moses,20,cu-bojar,72,jhu-heiro,84,uedin-wmt12,75,onlineB,5,5,5,2,3
Czech,English,2914,cs-en.test,2914,A343IJF93W3RYY,72,jhu-heiro,74,onlineA,84,uedin-wmt12,75,onlineB,20,cu-bojar,5,3,2,4,2
Czech,English,2915,cs-en.test,2915,A343IJF93W3RYY,85,uk-dan-moses,75,onlineB,74,onlineA,84,uedin-wmt12,72,jhu-heiro,4,3,1,3,4
Czech,English,2916,cs-en.test,2916,A343IJF93W3RYY,75,onlineB,74,onlineA,84,uedin-wmt12,72,jhu-heiro,85,uk-dan-moses,3,4,5,5,5
Czech,English,2452,cs-en.test,2452,A343IJF93W3RYY,75,onlineB,74,onlineA,72,jhu-heiro,20,cu-bojar,84,uedin-wmt12,1,1,2,2,2
Czech,English,2453,cs-en.test,2453,A343IJF93W3RYY,20,cu-bojar,84,uedin-wmt12,74,onlineA,85,uk-dan-moses,75,onlineB,3,3,2,2,4
Czech,English,2454,cs-en.test,2454,A343IJF93W3RYY,84,uedin-wmt12,75,onlineB,72,jhu-heiro,20,cu-bojar,74,onlineA,2,3,3,2,2
Czech,English,694,cs-en.test,694,A3B6GC09UL4S2A,75,onlineB,74,onlineA,72,jhu-heiro,20,cu-bojar,84,uedin-wmt12,2,2,4,4,3
Czech,English,695,cs-en.test,695,A3B6GC09UL4S2A,72,jhu-heiro,74,onlineA,85,uk-dan-moses,20,cu-bojar,84,uedin-wmt12,4,4,3,2,4
Czech,English,696,cs-en.test,696,A3B6GC09UL4S2A,75,onlineB,72,jhu-heiro,20,cu-bojar,74,onlineA,84,uedin-wmt12,2,2,3,3,3
Czech,English,1354,cs-en.test,1354,A1R20H2RQ1Y1EE,84,uedin-wmt12,20,cu-bojar,75,onlineB,72,jhu-heiro,85,uk-dan-moses,4,5,3,1,1
Czech,English,1355,cs-en.test,1355,A1R20H2RQ1Y1EE,85,uk-dan-moses,84,uedin-wmt12,20,cu-bojar,72,jhu-heiro,75,onlineB,5,3,3,4,1
Czech,English,1356,cs-en.test,1356,A1R20H2RQ1Y1EE,84,uedin-wmt12,20,cu-bojar,74,onlineA,75,onlineB,85,uk-dan-moses,1,1,1,5,4
Czech,English,79,cs-en.test,79,A343IJF93W3RYY,72,jhu-heiro,84,uedin-wmt12,75,onlineB,20,cu-bojar,74,onlineA,3,3,2,3,3
Czech,English,80,cs-en.test,80,A343IJF93W3RYY,84,uedin-wmt12,72,jhu-heiro,20,cu-bojar,85,uk-dan-moses,74,onlineA,3,2,4,4,3
Czech,English,81,cs-en.test,81,A343IJF93W3RYY,74,onlineA,85,uk-dan-moses,75,onlineB,72,jhu-heiro,84,uedin-wmt12,2,3,4,3,4
English,Czech,2701,en-cs.test,2701,A10S5831S8MXTY,14,SFU,74,onlineA,84,uedin-wmt12,24,cu-tamch-boj,23,cu-poor-comb,2,4,2,3,4
English,Czech,2702,en-cs.test,2702,A10S5831S8MXTY,14,SFU,73,jhu-hiero,80,pctrans2010,84,uedin-wmt12,19,commercial2,3,3,4,2,1
English,Czech,2703,en-cs.test,2703,A10S5831S8MXTY,84,uedin-wmt12,23,cu-poor-comb,21,cu-bojar_2012,22,cu-depfix,14,SFU,2,2,2,1,1
English,Czech,1267,en-cs.test,1267,AF3BSLXJIGN8G,73,jhu-hiero,75,onlineB,21,cu-bojar_2012,24,cu-tamch-boj,23,cu-poor-comb,5,5,3,2,1
English,Czech,1268,en-cs.test,1268,AF3BSLXJIGN8G,85,uk-dan-moses,1,CU_TectoMT,21,cu-bojar_2012,74,onlineA,80,pctrans2010,1,2,3,4,5
English,Czech,1269,en-cs.test,1269,AF3BSLXJIGN8G,14,SFU,1,CU_TectoMT,19,commercial2,75,onlineB,80,pctrans2010,4,1,5,2,3
English,Czech,679,en-cs.test,679,A3P5E8IWHU4EJR,21,cu-bojar_2012,19,commercial2,14,SFU,84,uedin-wmt12,85,uk-dan-moses,2,4,4,2,4
English,Czech,680,en-cs.test,680,A3P5E8IWHU4EJR,21,cu-bojar_2012,74,onlineA,23,cu-poor-comb,24,cu-tamch-boj,80,pctrans2010,1,4,1,4,5
English,Czech,681,en-cs.test,681,A3P5E8IWHU4EJR,24,cu-tamch-boj,14,SFU,85,uk-dan-moses,80,pctrans2010,19,commercial2,3,5,4,1,3
English,Czech,2932,en-cs.test,2932,AF3BSLXJIGN8G,22,cu-depfix,80,pctrans2010,75,onlineB,21,cu-bojar_2012,24,cu-tamch-boj,3,4,3,1,2
English,Czech,2933,en-cs.test,2933,AF3BSLXJIGN8G,85,uk-dan-moses,84,uedin-wmt12,23,cu-poor-comb,21,cu-bojar_2012,74,onlineA,4,1,5,2,3
English,Czech,2934,en-cs.test,2934,AF3BSLXJIGN8G,22,cu-depfix,19,commercial2,80,pctrans2010,85,uk-dan-moses,23,cu-poor-comb,1,5,3,2,2
English,Czech,2248,en-cs.test,2248,A3P5E8IWHU4EJR,22,cu-depfix,21,cu-bojar_2012,73,jhu-hiero,19,commercial2,24,cu-tamch-boj,2,5,5,1,5
English,Czech,2249,en-cs.test,2249,A3P5E8IWHU4EJR,14,SFU,85,uk-dan-moses,19,commercial2,80,pctrans2010,22,cu-depfix,5,2,4,4,1
English,Czech,2250,en-cs.test,2250,A3P5E8IWHU4EJR,1,CU_TectoMT,84,uedin-wmt12,74,onlineA,23,cu-poor-comb,24,cu-tamch-boj,2,3,4,3,4
English,Czech,1039,en-cs.test,1039,A3P5E8IWHU4EJR,23,cu-poor-comb,24,cu-tamch-boj,19,commercial2,73,jhu-hiero,74,onlineA,5,-1,2,3,5
English,Czech,1040,en-cs.test,1040,A3P5E8IWHU4EJR,74,onlineA,14,SFU,24,cu-tamch-boj,22,cu-depfix,19,commercial2,1,4,3,4,3
English,Czech,1041,en-cs.test,1041,A3P5E8IWHU4EJR,73,jhu-hiero,74,onlineA,19,commercial2,14,SFU,21,cu-bojar_2012,5,3,1,5,2
English,Czech,1723,en-cs.test,1723,A2SR636DJ26FZJ,14,SFU,19,commercial2,75,onlineB,84,uedin-wmt12,1,CU_TectoMT,4,3,2,4,3
English,Czech,1724,en-cs.test,1724,A2SR636DJ26FZJ,14,SFU,84,uedin-wmt12,74,onlineA,22,cu-depfix,73,jhu-hiero,4,3,4,4,4
English,Czech,1725,en-cs.test,1725,A2SR636DJ26FZJ,22,cu-depfix,23,cu-poor-comb,75,onlineB,19,commercial2,14,SFU,3,4,3,4,3
English,Czech,928,en-cs.test,928,AF3BSLXJIGN8G,21,cu-bojar_2012,19,commercial2,22,cu-depfix,73,jhu-hiero,85,uk-dan-moses,4,1,2,3,3
English,Czech,929,en-cs.test,929,AF3BSLXJIGN8G,1,CU_TectoMT,73,jhu-hiero,19,commercial2,22,cu-depfix,85,uk-dan-moses,1,4,5,2,3
English,Czech,930,en-cs.test,930,AF3BSLXJIGN8G,24,cu-tamch-boj,74,onlineA,85,uk-dan-moses,84,uedin-wmt12,1,CU_TectoMT,2,1,3,4,5
English,Czech,127,en-cs.test,127,A2DP7QJVEG7LT3,73,jhu-hiero,80,pctrans2010,75,onlineB,23,cu-poor-comb,24,cu-tamch-boj,2,4,3,5,5
English,Czech,128,en-cs.test,128,A2DP7QJVEG7LT3,84,uedin-wmt12,22,cu-depfix,23,cu-poor-comb,73,jhu-hiero,14,SFU,1,2,5,3,4
English,Czech,129,en-cs.test,129,A2DP7QJVEG7LT3,24,cu-tamch-boj,84,uedin-wmt12,85,uk-dan-moses,22,cu-depfix,74,onlineA,4,3,5,2,1
English,Czech,163,en-cs.test,163,AF3BSLXJIGN8G,14,SFU,19,commercial2,75,onlineB,84,uedin-wmt12,80,pctrans2010,5,3,4,1,2
English,Czech,164,en-cs.test,164,AF3BSLXJIGN8G,74,onlineA,1,CU_TectoMT,19,commercial2,24,cu-tamch-boj,85,uk-dan-moses,2,4,1,5,3
English,Czech,165,en-cs.test,165,AF3BSLXJIGN8G,21,cu-bojar_2012,14,SFU,73,jhu-hiero,80,pctrans2010,23,cu-poor-comb,4,2,5,1,3
English,Czech,2296,en-cs.test,2296,A3B6GC09UL4S2A,24,cu-tamch-boj,80,pctrans2010,75,onlineB,14,SFU,73,jhu-hiero,2,5,3,5,5
English,Czech,2297,en-cs.test,2297,A3B6GC09UL4S2A,23,cu-poor-comb,22,cu-depfix,1,CU_TectoMT,21,cu-bojar_2012,75,onlineB,4,2,3,5,3
English,Czech,2298,en-cs.test,2298,A3B6GC09UL4S2A,84,uedin-wmt12,14,SFU,80,pctrans2010,24,cu-tamch-boj,85,uk-dan-moses,2,5,4,2,3
English,Czech,1042,en-cs.test,1042,A3L1TNHRLMPUVO,21,cu-bojar_2012,22,cu-depfix,14,SFU,73,jhu-hiero,74,onlineA,4,1,5,3,2
English,Czech,1043,en-cs.test,1043,A3L1TNHRLMPUVO,75,onlineB,14,SFU,24,cu-tamch-boj,84,uedin-wmt12,74,onlineA,3,2,3,1,1
English,Czech,1044,en-cs.test,1044,A3L1TNHRLMPUVO,14,SFU,22,cu-depfix,73,jhu-hiero,23,cu-poor-comb,19,commercial2,2,1,3,1,1
English,Czech,556,en-cs.test,556,A33VZX2LSNBMQG,73,jhu-hiero,14,SFU,19,commercial2,80,pctrans2010,22,cu-depfix,5,4,2,2,3
English,Czech,557,en-cs.test,557,A33VZX2LSNBMQG,23,cu-poor-comb,74,onlineA,21,cu-bojar_2012,84,uedin-wmt12,19,commercial2,2,4,4,5,1
English,Czech,558,en-cs.test,558,A33VZX2LSNBMQG,19,commercial2,73,jhu-hiero,85,uk-dan-moses,80,pctrans2010,22,cu-depfix,4,4,5,4,4
English,Czech,2272,en-cs.test,2272,AF3BSLXJIGN8G,75,onlineB,73,jhu-hiero,74,onlineA,84,uedin-wmt12,1,CU_TectoMT,3,4,5,1,2
English,Czech,2273,en-cs.test,2273,AF3BSLXJIGN8G,73,jhu-hiero,84,uedin-wmt12,1,CU_TectoMT,14,SFU,23,cu-poor-comb,4,3,2,5,1
English,Czech,2274,en-cs.test,2274,AF3BSLXJIGN8G,73,jhu-hiero,1,CU_TectoMT,19,commercial2,84,uedin-wmt12,24,cu-tamch-boj,4,5,2,1,3
English,Czech,1645,en-cs.test,1645,A3P5E8IWHU4EJR,84,uedin-wmt12,14,SFU,24,cu-tamch-boj,21,cu-bojar_2012,73,jhu-hiero,5,3,2,4,1
English,Czech,1646,en-cs.test,1646,A3P5E8IWHU4EJR,21,cu-bojar_2012,85,uk-dan-moses,1,CU_TectoMT,14,SFU,24,cu-tamch-boj,4,4,4,4,4
English,Czech,1647,en-cs.test,1647,A3P5E8IWHU4EJR,80,pctrans2010,84,uedin-wmt12,1,CU_TectoMT,14,SFU,73,jhu-hiero,2,4,3,3,5
English,Czech,1555,en-cs.test,1555,A3P5E8IWHU4EJR,19,commercial2,85,uk-dan-moses,84,uedin-wmt12,21,cu-bojar_2012,74,onlineA,4,5,3,5,4
English,Czech,1556,en-cs.test,1556,A3P5E8IWHU4EJR,21,cu-bojar_2012,74,onlineA,1,CU_TectoMT,75,onlineB,23,cu-poor-comb,5,4,2,3,4
English,Czech,1557,en-cs.test,1557,A3P5E8IWHU4EJR,22,cu-depfix,75,onlineB,24,cu-tamch-boj,14,SFU,73,jhu-hiero,4,4,5,1,4
English,Czech,2986,en-cs.test,2986,A2SR636DJ26FZJ,14,SFU,24,cu-tamch-boj,84,uedin-wmt12,75,onlineB,22,cu-depfix,2,3,4,2,2
English,Czech,2987,en-cs.test,2987,A2SR636DJ26FZJ,21,cu-bojar_2012,24,cu-tamch-boj,19,commercial2,14,SFU,84,uedin-wmt12,2,2,2,3,2
English,Czech,2988,en-cs.test,2988,A2SR636DJ26FZJ,19,commercial2,85,uk-dan-moses,24,cu-tamch-boj,73,jhu-hiero,1,CU_TectoMT,1,3,3,2,1
English,Czech,1300,en-cs.test,1300,A2DP7QJVEG7LT3,1,CU_TectoMT,74,onlineA,14,SFU,21,cu-bojar_2012,19,commercial2,2,3,5,5,4
English,Czech,1301,en-cs.test,1301,A2DP7QJVEG7LT3,85,uk-dan-moses,84,uedin-wmt12,80,pctrans2010,19,commercial2,75,onlineB,4,2,5,3,1
English,Czech,1302,en-cs.test,1302,A2DP7QJVEG7LT3,73,jhu-hiero,85,uk-dan-moses,75,onlineB,19,commercial2,84,uedin-wmt12,5,4,2,3,2
English,Czech,1789,en-cs.test,1789,A2SR636DJ26FZJ,80,pctrans2010,85,uk-dan-moses,84,uedin-wmt12,24,cu-tamch-boj,74,onlineA,2,3,3,3,2
English,Czech,1790,en-cs.test,1790,A2SR636DJ26FZJ,24,cu-tamch-boj,1,CU_TectoMT,21,cu-bojar_2012,85,uk-dan-moses,80,pctrans2010,2,3,3,3,4
English,Czech,1791,en-cs.test,1791,A2SR636DJ26FZJ,84,uedin-wmt12,80,pctrans2010,22,cu-depfix,1,CU_TectoMT,75,onlineB,3,3,2,3,2
English,Czech,340,en-cs.test,340,A2SR636DJ26FZJ,84,uedin-wmt12,21,cu-bojar_2012,85,uk-dan-moses,24,cu-tamch-boj,1,CU_TectoMT,3,3,3,3,3
English,Czech,341,en-cs.test,341,A2SR636DJ26FZJ,85,uk-dan-moses,22,cu-depfix,80,pctrans2010,84,uedin-wmt12,19,commercial2,2,-1,3,2,2
English,Czech,342,en-cs.test,342,A2SR636DJ26FZJ,22,cu-depfix,84,uedin-wmt12,74,onlineA,85,uk-dan-moses,73,jhu-hiero,2,3,1,2,1
English,Czech,1747,en-cs.test,1747,A2DP7QJVEG7LT3,22,cu-depfix,23,cu-poor-comb,84,uedin-wmt12,14,SFU,24,cu-tamch-boj,5,3,4,2,3
English,Czech,1748,en-cs.test,1748,A2DP7QJVEG7LT3,73,jhu-hiero,85,uk-dan-moses,74,onlineA,84,uedin-wmt12,1,CU_TectoMT,5,4,3,2,1
