srclang,trglang,srcIndex,documentId,segmentId,judgeId,system1Number,system1Id,system2Number,system2Id,system3Number,system3Id,system4Number,system4Id,system5Number,system5Id,system1rank,system2rank,system3rank,system4rank,system5rank
English,Czech,991,en-cz.test,991,A2HIRCRMUCEN11,3,cmu-heafield-combo,1,_ref,10,upv-prhlt-combo,0,blank,0,blank,5,1,5,-1,-1
English,Czech,992,en-cz.test,992,A2HIRCRMUCEN11,3,cmu-heafield-combo,1,_ref,10,upv-prhlt-combo,0,blank,0,blank,4,1,5,-1,-1
English,Czech,993,en-cz.test,993,A2HIRCRMUCEN11,1,_ref,10,upv-prhlt-combo,3,cmu-heafield-combo,0,blank,0,blank,1,5,4,-1,-1
English,Czech,115,en-cz.test,115,A2HIRCRMUCEN11,1,_ref,3,cmu-heafield-combo,10,upv-prhlt-combo,0,blank,0,blank,1,2,2,-1,-1
English,Czech,116,en-cz.test,116,A2HIRCRMUCEN11,10,upv-prhlt-combo,3,cmu-heafield-combo,1,_ref,0,blank,0,blank,-1,5,1,-1,-1
English,Czech,117,en-cz.test,117,A2HIRCRMUCEN11,10,upv-prhlt-combo,1,_ref,3,cmu-heafield-combo,0,blank,0,blank,4,1,3,-1,-1
English,Czech,1313,en-cz.test,1313,A1KOBAVR922QCR,10,upv-prhlt-combo,1,_ref,3,cmu-heafield-combo,0,blank,0,blank,2,1,2,-1,-1
English,Czech,1314,en-cz.test,1314,A1KOBAVR922QCR,3,cmu-heafield-combo,10,upv-prhlt-combo,1,_ref,0,blank,0,blank,5,5,1,-1,-1
English,Czech,1315,en-cz.test,1315,A1KOBAVR922QCR,1,_ref,10,upv-prhlt-combo,3,cmu-heafield-combo,0,blank,0,blank,1,1,1,-1,-1
English,Czech,913,en-cz.test,913,A2HIRCRMUCEN11,10,upv-prhlt-combo,3,cmu-heafield-combo,1,_ref,0,blank,0,blank,5,5,1,-1,-1
English,Czech,914,en-cz.test,914,A2HIRCRMUCEN11,10,upv-prhlt-combo,1,_ref,3,cmu-heafield-combo,0,blank,0,blank,5,1,5,-1,-1
English,Czech,915,en-cz.test,915,A2HIRCRMUCEN11,10,upv-prhlt-combo,3,cmu-heafield-combo,1,_ref,0,blank,0,blank,4,5,1,-1,-1
English,Czech,652,en-cz.test,652,A2HIRCRMUCEN11,3,cmu-heafield-combo,1,_ref,10,upv-prhlt-combo,0,blank,0,blank,5,1,5,-1,-1
English,Czech,653,en-cz.test,653,A2HIRCRMUCEN11,1,_ref,10,upv-prhlt-combo,3,cmu-heafield-combo,0,blank,0,blank,1,5,5,-1,-1
English,Czech,654,en-cz.test,654,A2HIRCRMUCEN11,1,_ref,3,cmu-heafield-combo,10,upv-prhlt-combo,0,blank,0,blank,1,3,3,-1,-1
English,Czech,571,en-cz.test,571,A2D965BGCAI8XJ,10,upv-prhlt-combo,1,_ref,3,cmu-heafield-combo,0,blank,0,blank,3,2,3,-1,-1
English,Czech,572,en-cz.test,572,A2D965BGCAI8XJ,1,_ref,10,upv-prhlt-combo,3,cmu-heafield-combo,0,blank,0,blank,2,4,4,-1,-1
English,Czech,573,en-cz.test,573,A2D965BGCAI8XJ,1,_ref,10,upv-prhlt-combo,3,cmu-heafield-combo,0,blank,0,blank,2,2,3,-1,-1
English,Czech,1509,en-cz.test,1509,A2HIRCRMUCEN11,10,upv-prhlt-combo,3,cmu-heafield-combo,1,_ref,0,blank,0,blank,5,5,1,-1,-1
English,Czech,1510,en-cz.test,1510,A2HIRCRMUCEN11,10,upv-prhlt-combo,3,cmu-heafield-combo,1,_ref,0,blank,0,blank,5,5,1,-1,-1
English,Czech,1511,en-cz.test,1511,A2HIRCRMUCEN11,10,upv-prhlt-combo,1,_ref,3,cmu-heafield-combo,0,blank,0,blank,5,1,5,-1,-1
English,Czech,1409,en-cz.test,1409,A2HIRCRMUCEN11,1,_ref,3,cmu-heafield-combo,10,upv-prhlt-combo,0,blank,0,blank,1,4,4,-1,-1
English,Czech,1410,en-cz.test,1410,A2HIRCRMUCEN11,3,cmu-heafield-combo,10,upv-prhlt-combo,1,_ref,0,blank,0,blank,4,5,1,-1,-1
English,Czech,1411,en-cz.test,1411,A2HIRCRMUCEN11,3,cmu-heafield-combo,1,_ref,10,upv-prhlt-combo,0,blank,0,blank,4,1,4,-1,-1
English,Czech,235,en-cz.test,235,A2HIRCRMUCEN11,1,_ref,10,upv-prhlt-combo,3,cmu-heafield-combo,0,blank,0,blank,1,5,5,-1,-1
English,Czech,236,en-cz.test,236,A2HIRCRMUCEN11,3,cmu-heafield-combo,10,upv-prhlt-combo,1,_ref,0,blank,0,blank,5,4,1,-1,-1
English,Czech,237,en-cz.test,237,A2HIRCRMUCEN11,1,_ref,10,upv-prhlt-combo,3,cmu-heafield-combo,0,blank,0,blank,1,5,5,-1,-1
English,Czech,991,en-cz.test,991,A2HIRCRMUCEN11,1,_ref,3,cmu-heafield-combo,10,upv-prhlt-combo,0,blank,0,blank,1,5,5,-1,-1
English,Czech,992,en-cz.test,992,A2HIRCRMUCEN11,1,_ref,10,upv-prhlt-combo,3,cmu-heafield-combo,0,blank,0,blank,1,5,4,-1,-1
English,Czech,993,en-cz.test,993,A2HIRCRMUCEN11,3,cmu-heafield-combo,1,_ref,10,upv-prhlt-combo,0,blank,0,blank,4,1,5,-1,-1
English,Czech,1340,en-cz.test,1340,A2D965BGCAI8XJ,10,upv-prhlt-combo,3,cmu-heafield-combo,1,_ref,0,blank,0,blank,3,3,1,-1,-1
English,Czech,1341,en-cz.test,1341,A2D965BGCAI8XJ,3,cmu-heafield-combo,10,upv-prhlt-combo,1,_ref,0,blank,0,blank,3,3,2,-1,-1
English,Czech,1342,en-cz.test,1342,A2D965BGCAI8XJ,1,_ref,3,cmu-heafield-combo,10,upv-prhlt-combo,0,blank,0,blank,1,3,2,-1,-1
English,Czech,1821,en-cz.test,1821,A1KKER1M7J1AFH,1,_ref,3,cmu-heafield-combo,10,upv-prhlt-combo,0,blank,0,blank,1,2,2,-1,-1
English,Czech,1822,en-cz.test,1822,A1KKER1M7J1AFH,10,upv-prhlt-combo,3,cmu-heafield-combo,1,_ref,0,blank,0,blank,2,2,1,-1,-1
English,Czech,1823,en-cz.test,1823,A1KKER1M7J1AFH,1,_ref,3,cmu-heafield-combo,10,upv-prhlt-combo,0,blank,0,blank,1,2,2,-1,-1
English,Czech,856,en-cz.test,856,A1KKER1M7J1AFH,1,_ref,3,cmu-heafield-combo,10,upv-prhlt-combo,0,blank,0,blank,1,2,3,-1,-1
English,Czech,857,en-cz.test,857,A1KKER1M7J1AFH,3,cmu-heafield-combo,10,upv-prhlt-combo,1,_ref,0,blank,0,blank,1,1,1,-1,-1
English,Czech,858,en-cz.test,858,A1KKER1M7J1AFH,1,_ref,10,upv-prhlt-combo,3,cmu-heafield-combo,0,blank,0,blank,1,2,3,-1,-1
English,Czech,652,en-cz.test,652,A2D965BGCAI8XJ,10,upv-prhlt-combo,3,cmu-heafield-combo,1,_ref,0,blank,0,blank,4,4,1,-1,-1
English,Czech,653,en-cz.test,653,A2D965BGCAI8XJ,3,cmu-heafield-combo,1,_ref,10,upv-prhlt-combo,0,blank,0,blank,3,1,3,-1,-1
English,Czech,654,en-cz.test,654,A2D965BGCAI8XJ,1,_ref,10,upv-prhlt-combo,3,cmu-heafield-combo,0,blank,0,blank,2,2,2,-1,-1
English,Czech,757,en-cz.test,757,A1KOBAVR922QCR,3,cmu-heafield-combo,1,_ref,10,upv-prhlt-combo,0,blank,0,blank,3,1,2,-1,-1
English,Czech,758,en-cz.test,758,A1KOBAVR922QCR,1,_ref,3,cmu-heafield-combo,10,upv-prhlt-combo,0,blank,0,blank,1,2,3,-1,-1
English,Czech,759,en-cz.test,759,A1KOBAVR922QCR,3,cmu-heafield-combo,1,_ref,10,upv-prhlt-combo,0,blank,0,blank,2,1,3,-1,-1
English,Czech,997,en-cz.test,997,A2HIRCRMUCEN11,10,upv-prhlt-combo,3,cmu-heafield-combo,1,_ref,0,blank,0,blank,5,5,1,-1,-1
English,Czech,998,en-cz.test,998,A2HIRCRMUCEN11,3,cmu-heafield-combo,10,upv-prhlt-combo,1,_ref,0,blank,0,blank,5,5,1,-1,-1
English,Czech,999,en-cz.test,999,A2HIRCRMUCEN11,3,cmu-heafield-combo,10,upv-prhlt-combo,1,_ref,0,blank,0,blank,2,2,1,-1,-1
English,Czech,1569,en-cz.test,1569,A2HIRCRMUCEN11,10,upv-prhlt-combo,3,cmu-heafield-combo,1,_ref,0,blank,0,blank,5,5,1,-1,-1
English,Czech,1570,en-cz.test,1570,A2HIRCRMUCEN11,3,cmu-heafield-combo,10,upv-prhlt-combo,1,_ref,0,blank,0,blank,5,5,1,-1,-1
English,Czech,1571,en-cz.test,1571,A2HIRCRMUCEN11,3,cmu-heafield-combo,1,_ref,10,upv-prhlt-combo,0,blank,0,blank,5,1,5,-1,-1
English,Czech,781,en-cz.test,781,A2D965BGCAI8XJ,10,upv-prhlt-combo,3,cmu-heafield-combo,1,_ref,0,blank,0,blank,3,3,2,-1,-1
English,Czech,782,en-cz.test,782,A2D965BGCAI8XJ,10,upv-prhlt-combo,1,_ref,3,cmu-heafield-combo,0,blank,0,blank,4,1,5,-1,-1
English,Czech,783,en-cz.test,783,A2D965BGCAI8XJ,10,upv-prhlt-combo,3,cmu-heafield-combo,1,_ref,0,blank,0,blank,1,2,2,-1,-1
English,Czech,505,en-cz.test,505,A2D965BGCAI8XJ,3,cmu-heafield-combo,1,_ref,10,upv-prhlt-combo,0,blank,0,blank,3,2,3,-1,-1
English,Czech,506,en-cz.test,506,A2D965BGCAI8XJ,1,_ref,3,cmu-heafield-combo,10,upv-prhlt-combo,0,blank,0,blank,2,1,1,-1,-1
English,Czech,507,en-cz.test,507,A2D965BGCAI8XJ,3,cmu-heafield-combo,10,upv-prhlt-combo,1,_ref,0,blank,0,blank,1,1,1,-1,-1
English,Czech,1007,en-cz.test,1007,A2HIRCRMUCEN11,10,upv-prhlt-combo,1,_ref,3,cmu-heafield-combo,0,blank,0,blank,4,1,4,-1,-1
English,Czech,1008,en-cz.test,1008,A2HIRCRMUCEN11,3,cmu-heafield-combo,1,_ref,10,upv-prhlt-combo,0,blank,0,blank,4,1,5,-1,-1
English,Czech,1009,en-cz.test,1009,A2HIRCRMUCEN11,10,upv-prhlt-combo,1,_ref,3,cmu-heafield-combo,0,blank,0,blank,4,1,5,-1,-1
English,Czech,1830,en-cz.test,1830,A2HIRCRMUCEN11,3,cmu-heafield-combo,10,upv-prhlt-combo,1,_ref,0,blank,0,blank,3,2,1,-1,-1
English,Czech,1831,en-cz.test,1831,A2HIRCRMUCEN11,10,upv-prhlt-combo,3,cmu-heafield-combo,1,_ref,0,blank,0,blank,4,5,1,-1,-1
English,Czech,1832,en-cz.test,1832,A2HIRCRMUCEN11,1,_ref,3,cmu-heafield-combo,10,upv-prhlt-combo,0,blank,0,blank,1,4,5,-1,-1
English,Czech,1821,en-cz.test,1821,A2D965BGCAI8XJ,1,_ref,3,cmu-heafield-combo,10,upv-prhlt-combo,0,blank,0,blank,3,3,3,-1,-1
English,Czech,1822,en-cz.test,1822,A2D965BGCAI8XJ,10,upv-prhlt-combo,3,cmu-heafield-combo,1,_ref,0,blank,0,blank,2,2,2,-1,-1
English,Czech,1823,en-cz.test,1823,A2D965BGCAI8XJ,1,_ref,3,cmu-heafield-combo,10,upv-prhlt-combo,0,blank,0,blank,1,2,3,-1,-1
English,Czech,652,en-cz.test,652,A2HIRCRMUCEN11,3,cmu-heafield-combo,1,_ref,10,upv-prhlt-combo,0,blank,0,blank,5,1,5,-1,-1
English,Czech,653,en-cz.test,653,A2HIRCRMUCEN11,1,_ref,10,upv-prhlt-combo,3,cmu-heafield-combo,0,blank,0,blank,1,5,5,-1,-1
English,Czech,654,en-cz.test,654,A2HIRCRMUCEN11,1,_ref,3,cmu-heafield-combo,10,upv-prhlt-combo,0,blank,0,blank,1,2,2,-1,-1
English,Czech,1007,en-cz.test,1007,A2HIRCRMUCEN11,1,_ref,3,cmu-heafield-combo,10,upv-prhlt-combo,0,blank,0,blank,1,4,4,-1,-1
English,Czech,1008,en-cz.test,1008,A2HIRCRMUCEN11,10,upv-prhlt-combo,1,_ref,3,cmu-heafield-combo,0,blank,0,blank,5,1,4,-1,-1
English,Czech,1009,en-cz.test,1009,A2HIRCRMUCEN11,10,upv-prhlt-combo,1,_ref,3,cmu-heafield-combo,0,blank,0,blank,4,1,-1,-1,-1
English,Czech,889,en-cz.test,889,A2D965BGCAI8XJ,3,cmu-heafield-combo,10,upv-prhlt-combo,1,_ref,0,blank,0,blank,3,3,2,-1,-1
English,Czech,890,en-cz.test,890,A2D965BGCAI8XJ,10,upv-prhlt-combo,3,cmu-heafield-combo,1,_ref,0,blank,0,blank,3,4,2,-1,-1
English,Czech,891,en-cz.test,891,A2D965BGCAI8XJ,1,_ref,3,cmu-heafield-combo,10,upv-prhlt-combo,0,blank,0,blank,2,4,4,-1,-1
English,Czech,1466,en-cz.test,1466,A2HIRCRMUCEN11,1,_ref,10,upv-prhlt-combo,3,cmu-heafield-combo,0,blank,0,blank,1,5,5,-1,-1
English,Czech,1467,en-cz.test,1467,A2HIRCRMUCEN11,10,upv-prhlt-combo,1,_ref,3,cmu-heafield-combo,0,blank,0,blank,5,1,5,-1,-1
English,Czech,1468,en-cz.test,1468,A2HIRCRMUCEN11,10,upv-prhlt-combo,3,cmu-heafield-combo,1,_ref,0,blank,0,blank,4,5,1,-1,-1
English,Czech,652,en-cz.test,652,A2HIRCRMUCEN11,1,_ref,10,upv-prhlt-combo,3,cmu-heafield-combo,0,blank,0,blank,1,5,5,-1,-1
English,Czech,653,en-cz.test,653,A2HIRCRMUCEN11,1,_ref,10,upv-prhlt-combo,3,cmu-heafield-combo,0,blank,0,blank,1,5,5,-1,-1
English,Czech,654,en-cz.test,654,A2HIRCRMUCEN11,10,upv-prhlt-combo,3,cmu-heafield-combo,1,_ref,0,blank,0,blank,3,3,1,-1,-1
English,Czech,10,en-cz.test,10,A2HIRCRMUCEN11,1,_ref,3,cmu-heafield-combo,10,upv-prhlt-combo,0,blank,0,blank,1,2,2,-1,-1
English,Czech,11,en-cz.test,11,A2HIRCRMUCEN11,10,upv-prhlt-combo,3,cmu-heafield-combo,1,_ref,0,blank,0,blank,5,5,1,-1,-1
English,Czech,12,en-cz.test,12,A2HIRCRMUCEN11,1,_ref,10,upv-prhlt-combo,3,cmu-heafield-combo,0,blank,0,blank,1,5,4,-1,-1
English,Czech,997,en-cz.test,997,A2D965BGCAI8XJ,1,_ref,10,upv-prhlt-combo,3,cmu-heafield-combo,0,blank,0,blank,2,3,3,-1,-1
English,Czech,998,en-cz.test,998,A2D965BGCAI8XJ,10,upv-prhlt-combo,1,_ref,3,cmu-heafield-combo,0,blank,0,blank,4,2,3,-1,-1
English,Czech,999,en-cz.test,999,A2D965BGCAI8XJ,3,cmu-heafield-combo,1,_ref,10,upv-prhlt-combo,0,blank,0,blank,2,1,2,-1,-1
English,Czech,1466,en-cz.test,1466,A2HIRCRMUCEN11,10,upv-prhlt-combo,1,_ref,3,cmu-heafield-combo,0,blank,0,blank,5,1,5,-1,-1
English,Czech,1467,en-cz.test,1467,A2HIRCRMUCEN11,1,_ref,3,cmu-heafield-combo,10,upv-prhlt-combo,0,blank,0,blank,1,5,5,-1,-1
English,Czech,1468,en-cz.test,1468,A2HIRCRMUCEN11,1,_ref,10,upv-prhlt-combo,3,cmu-heafield-combo,0,blank,0,blank,1,4,5,-1,-1
English,Czech,10,en-cz.test,10,A2HIRCRMUCEN11,1,_ref,10,upv-prhlt-combo,3,cmu-heafield-combo,0,blank,0,blank,1,2,2,-1,-1
English,Czech,11,en-cz.test,11,A2HIRCRMUCEN11,3,cmu-heafield-combo,10,upv-prhlt-combo,1,_ref,0,blank,0,blank,5,5,1,-1,-1
English,Czech,12,en-cz.test,12,A2HIRCRMUCEN11,10,upv-prhlt-combo,1,_ref,3,cmu-heafield-combo,0,blank,0,blank,4,1,5,-1,-1
English,Czech,1427,en-cz.test,1427,A2HIRCRMUCEN11,3,cmu-heafield-combo,1,_ref,10,upv-prhlt-combo,0,blank,0,blank,5,1,5,-1,-1
English,Czech,1428,en-cz.test,1428,A2HIRCRMUCEN11,3,cmu-heafield-combo,10,upv-prhlt-combo,1,_ref,0,blank,0,blank,4,5,1,-1,-1
English,Czech,1429,en-cz.test,1429,A2HIRCRMUCEN11,3,cmu-heafield-combo,1,_ref,10,upv-prhlt-combo,0,blank,0,blank,5,1,5,-1,-1
English,Czech,1427,en-cz.test,1427,A2HIRCRMUCEN11,10,upv-prhlt-combo,3,cmu-heafield-combo,1,_ref,0,blank,0,blank,3,1,2,-1,-1
English,Czech,1428,en-cz.test,1428,A2HIRCRMUCEN11,1,_ref,3,cmu-heafield-combo,10,upv-prhlt-combo,0,blank,0,blank,1,5,5,-1,-1
English,Czech,1429,en-cz.test,1429,A2HIRCRMUCEN11,1,_ref,3,cmu-heafield-combo,10,upv-prhlt-combo,0,blank,0,blank,1,5,5,-1,-1
English,Czech,1118,en-cz.test,1118,A2HIRCRMUCEN11,1,_ref,10,upv-prhlt-combo,3,cmu-heafield-combo,0,blank,0,blank,1,4,5,-1,-1
English,Czech,1119,en-cz.test,1119,A2HIRCRMUCEN11,10,upv-prhlt-combo,1,_ref,3,cmu-heafield-combo,0,blank,0,blank,4,1,5,-1,-1
English,Czech,1120,en-cz.test,1120,A2HIRCRMUCEN11,1,_ref,3,cmu-heafield-combo,10,upv-prhlt-combo,0,blank,0,blank,2,5,4,-1,-1
English,Czech,1367,en-cz.test,1367,A1KKER1M7J1AFH,1,_ref,3,cmu-heafield-combo,10,upv-prhlt-combo,0,blank,0,blank,1,2,3,-1,-1
English,Czech,1368,en-cz.test,1368,A1KKER1M7J1AFH,3,cmu-heafield-combo,1,_ref,10,upv-prhlt-combo,0,blank,0,blank,3,1,2,-1,-1
English,Czech,1369,en-cz.test,1369,A1KKER1M7J1AFH,3,cmu-heafield-combo,10,upv-prhlt-combo,1,_ref,0,blank,0,blank,3,2,1,-1,-1
English,Czech,1313,en-cz.test,1313,A2HIRCRMUCEN11,3,cmu-heafield-combo,10,upv-prhlt-combo,1,_ref,0,blank,0,blank,5,5,1,-1,-1
English,Czech,1314,en-cz.test,1314,A2HIRCRMUCEN11,3,cmu-heafield-combo,1,_ref,10,upv-prhlt-combo,0,blank,0,blank,4,1,5,-1,-1
English,Czech,1315,en-cz.test,1315,A2HIRCRMUCEN11,3,cmu-heafield-combo,10,upv-prhlt-combo,1,_ref,0,blank,0,blank,3,3,1,-1,-1
English,Czech,10,en-cz.test,10,A1KOBAVR922QCR,3,cmu-heafield-combo,10,upv-prhlt-combo,1,_ref,0,blank,0,blank,1,1,1,-1,-1
English,Czech,11,en-cz.test,11,A1KOBAVR922QCR,3,cmu-heafield-combo,10,upv-prhlt-combo,1,_ref,0,blank,0,blank,2,3,1,-1,-1
English,Czech,12,en-cz.test,12,A1KOBAVR922QCR,3,cmu-heafield-combo,10,upv-prhlt-combo,1,_ref,0,blank,0,blank,3,2,1,-1,-1
English,Czech,1830,en-cz.test,1830,A1KOBAVR922QCR,10,upv-prhlt-combo,3,cmu-heafield-combo,1,_ref,0,blank,0,blank,2,3,1,-1,-1
English,Czech,1831,en-cz.test,1831,A1KOBAVR922QCR,3,cmu-heafield-combo,1,_ref,10,upv-prhlt-combo,0,blank,0,blank,2,1,2,-1,-1
English,Czech,1832,en-cz.test,1832,A1KOBAVR922QCR,10,upv-prhlt-combo,1,_ref,3,cmu-heafield-combo,0,blank,0,blank,3,1,2,-1,-1
English,Czech,505,en-cz.test,505,A2HIRCRMUCEN11,1,_ref,3,cmu-heafield-combo,10,upv-prhlt-combo,0,blank,0,blank,1,3,2,-1,-1
English,Czech,506,en-cz.test,506,A2HIRCRMUCEN11,3,cmu-heafield-combo,10,upv-prhlt-combo,1,_ref,0,blank,0,blank,1,1,2,-1,-1
English,Czech,507,en-cz.test,507,A2HIRCRMUCEN11,10,upv-prhlt-combo,1,_ref,3,cmu-heafield-combo,0,blank,0,blank,1,2,1,-1,-1
English,Czech,913,en-cz.test,913,A2D965BGCAI8XJ,1,_ref,3,cmu-heafield-combo,10,upv-prhlt-combo,0,blank,0,blank,1,2,2,-1,-1
English,Czech,914,en-cz.test,914,A2D965BGCAI8XJ,1,_ref,10,upv-prhlt-combo,3,cmu-heafield-combo,0,blank,0,blank,2,3,3,-1,-1
English,Czech,915,en-cz.test,915,A2D965BGCAI8XJ,10,upv-prhlt-combo,3,cmu-heafield-combo,1,_ref,0,blank,0,blank,2,3,2,-1,-1
English,Czech,1313,en-cz.test,1313,A1KKER1M7J1AFH,10,upv-prhlt-combo,1,_ref,3,cmu-heafield-combo,0,blank,0,blank,2,1,2,-1,-1
English,Czech,1314,en-cz.test,1314,A1KKER1M7J1AFH,3,cmu-heafield-combo,1,_ref,10,upv-prhlt-combo,0,blank,0,blank,3,1,2,-1,-1
English,Czech,1315,en-cz.test,1315,A1KKER1M7J1AFH,1,_ref,10,upv-prhlt-combo,3,cmu-heafield-combo,0,blank,0,blank,1,1,1,-1,-1
English,Czech,115,en-cz.test,115,A1KKER1M7J1AFH,1,_ref,10,upv-prhlt-combo,3,cmu-heafield-combo,0,blank,0,blank,1,2,2,-1,-1
English,Czech,116,en-cz.test,116,A1KKER1M7J1AFH,10,upv-prhlt-combo,3,cmu-heafield-combo,1,_ref,0,blank,0,blank,2,3,1,-1,-1
English,Czech,117,en-cz.test,117,A1KKER1M7J1AFH,1,_ref,10,upv-prhlt-combo,3,cmu-heafield-combo,0,blank,0,blank,1,3,2,-1,-1
English,Czech,1839,en-cz.test,1839,A2HIRCRMUCEN11,1,_ref,3,cmu-heafield-combo,10,upv-prhlt-combo,0,blank,0,blank,1,1,1,-1,-1
English,Czech,1840,en-cz.test,1840,A2HIRCRMUCEN11,3,cmu-heafield-combo,1,_ref,10,upv-prhlt-combo,0,blank,0,blank,4,1,5,-1,-1
English,Czech,1841,en-cz.test,1841,A2HIRCRMUCEN11,10,upv-prhlt-combo,1,_ref,3,cmu-heafield-combo,0,blank,0,blank,3,1,3,-1,-1
English,Czech,1821,en-cz.test,1821,A2D965BGCAI8XJ,3,cmu-heafield-combo,1,_ref,10,upv-prhlt-combo,0,blank,0,blank,3,2,3,-1,-1
English,Czech,1822,en-cz.test,1822,A2D965BGCAI8XJ,10,upv-prhlt-combo,3,cmu-heafield-combo,1,_ref,0,blank,0,blank,3,3,2,-1,-1
English,Czech,1823,en-cz.test,1823,A2D965BGCAI8XJ,3,cmu-heafield-combo,10,upv-prhlt-combo,1,_ref,0,blank,0,blank,2,3,1,-1,-1
English,Czech,1821,en-cz.test,1821,A2HIRCRMUCEN11,3,cmu-heafield-combo,10,upv-prhlt-combo,1,_ref,0,blank,0,blank,5,5,1,-1,-1
English,Czech,1822,en-cz.test,1822,A2HIRCRMUCEN11,1,_ref,3,cmu-heafield-combo,10,upv-prhlt-combo,0,blank,0,blank,1,3,3,-1,-1
English,Czech,1823,en-cz.test,1823,A2HIRCRMUCEN11,3,cmu-heafield-combo,10,upv-prhlt-combo,1,_ref,0,blank,0,blank,2,3,1,-1,-1
English,Czech,889,en-cz.test,889,A1KKER1M7J1AFH,3,cmu-heafield-combo,1,_ref,10,upv-prhlt-combo,0,blank,0,blank,2,1,3,-1,-1
